,parent,child,lambda_val,child_size
0,5798,1938,0.03219051002857371,1
1,5798,3435,0.033720590622276066,1
2,5798,969,0.0342810679476425,1
3,5798,2641,0.03522856885643435,1
4,5798,2711,0.03622386152296184,1
5,5798,957,0.0363450189868884,1
6,5798,2251,0.03651250239434556,1
7,5798,1612,0.03652783549055806,1
8,5798,2580,0.036698734831713896,1
9,5798,2788,0.03703145809131395,1
10,5798,1567,0.03790504582806391,1
11,5798,914,0.03790504582806391,1
12,5798,2695,0.038134660560485624,1
13,5798,3290,0.03825586488607697,1
14,5798,3001,0.03825586488607697,1
15,5798,3549,0.039004882268673643,1
16,5798,3732,0.03977088082498812,1
17,5798,2215,0.03977088082498812,1
18,5798,1150,0.03977088082498812,1
19,5798,1486,0.03977088082498812,1
20,5798,2407,0.03977088082498812,1
21,5798,1430,0.03977088082498812,1
22,5798,2113,0.03977088082498812,1
23,5798,3440,0.03977088082498812,1
24,5798,3134,0.03985969365693451,1
25,5798,3169,0.04068348244440285,1
26,5798,3491,0.04115844723723143,1
27,5798,2776,0.041332310415552916,1
28,5798,1927,0.04133439923497588,1
29,5798,1637,0.04143566659668665,1
30,5798,2061,0.04172017214898215,1
31,5798,3448,0.04175597943318686,1
32,5798,2863,0.042055361840951516,1
33,5798,3635,0.042249745953596596,1
34,5798,1202,0.042251924132384926,1
35,5798,3436,0.042251924132384926,1
36,5798,950,0.04243763948317375,1
37,5798,1353,0.04246092678682225,1
38,5798,1546,0.04266348913281334,1
39,5798,2036,0.04273016210125583,1
40,5798,976,0.04286819767165387,1
41,5798,1284,0.04286819767165387,1
42,5798,2885,0.04298680720048447,1
43,5798,2934,0.04298680720048447,1
44,5798,1471,0.04348380662673665,1
45,5798,3069,0.04359164424148284,1
46,5798,2765,0.04363157534876043,1
47,5798,2726,0.04363157534876043,1
48,5798,2679,0.04363504345543742,1
49,5798,2839,0.04370128412727848,1
50,5798,3489,0.04381355347519924,1
51,5798,3353,0.04384806583691553,1
52,5798,1056,0.044000492021245376,1
53,5798,1659,0.04413682225773941,1
54,5798,1009,0.04414869017720793,1
55,5798,2754,0.0442434336252439,1
56,5798,1703,0.04437413415923061,1
57,5798,2162,0.04454279519853107,1
58,5798,3218,0.04459845170283106,1
59,5798,2234,0.04460427930484831,1
60,5798,2284,0.044644721648413474,1
61,5798,3154,0.04469418209582678,1
62,5798,2345,0.04470272817086809,1
63,5798,1722,0.044775473350262635,1
64,5798,2130,0.044775473350262635,1
65,5798,3526,0.04477934679357532,1
66,5798,1569,0.04478154677154444,1
67,5798,3042,0.0448092609542211,1
68,5798,2617,0.0448092609542211,1
69,5798,2888,0.04481396122031738,1
70,5798,3733,0.044880694520877576,1
71,5798,2207,0.044880694520877576,1
72,5798,1101,0.04496395599247448,1
73,5798,2875,0.0449911164882385,1
74,5798,3747,0.04502739162907626,1
75,5798,1847,0.04502739162907626,1
76,5798,2990,0.045125483564524865,1
77,5798,3230,0.045125483564524865,1
78,5798,2702,0.04514874447272029,1
79,5798,1445,0.04518575526170451,1
80,5798,2978,0.045205472861175586,1
81,5798,1800,0.04523217474421507,1
82,5798,3081,0.04548212042131113,1
83,5798,3842,0.04566393195746759,1
84,5798,1955,0.04566393195746759,1
85,5798,3563,0.04568647424481539,1
86,5798,1272,0.04580137345383179,1
87,5798,2911,0.04582589226285778,1
88,5798,2125,0.04587227612093025,1
89,5798,2823,0.04598368487135968,1
90,5798,5588,0.04604013387095652,1
91,5798,2389,0.046122883807212404,1
92,5798,2693,0.04613237629243247,1
93,5798,3485,0.04613237629243247,1
94,5798,3445,0.04615214598118357,1
95,5798,2303,0.04615214598118357,1
96,5798,1271,0.04615214598118357,1
97,5798,2835,0.0463686324960647,1
98,5798,3198,0.0463686324960647,1
99,5798,3053,0.0463686324960647,1
100,5798,2906,0.0463686324960647,1
101,5798,2571,0.04642720450111642,1
102,5798,1756,0.04643905167878737,1
103,5798,2977,0.04644495005855236,1
104,5798,1522,0.04649245806618462,1
105,5798,2196,0.0466544950742662,1
106,5798,917,0.0466544950742662,1
107,5798,2562,0.0466544950742662,1
108,5798,2979,0.04672501068854593,1
109,5798,3651,0.04679133834224216,1
110,5798,2044,0.04681992320684895,1
111,5798,3486,0.04687836023776199,1
112,5798,2700,0.0469125873663413,1
113,5798,3210,0.0469125873663413,1
114,5798,3135,0.0469125873663413,1
115,5798,1164,0.047024013540158206,1
116,5798,1925,0.04719722165061955,1
117,5798,2864,0.047203877531301675,1
118,5798,2833,0.04722297765055836,1
119,5798,2757,0.04735491400546302,1
120,5798,2795,0.04738158558025874,1
121,5798,1898,0.04743508613336225,1
122,5798,485,0.04744739677605537,1
123,5798,4328,0.04744739677605537,1
124,5798,5790,0.04744739677605537,1
125,5798,2662,0.047474637229568566,1
126,5798,3005,0.04748972064935527,1
127,5798,2859,0.047635763451541656,1
128,5798,3788,0.047676034012724695,1
129,5798,1991,0.0476851262371503,1
130,5798,2208,0.0476851262371503,1
131,5798,2752,0.04778386421376556,1
132,5798,3295,0.04787765883245023,1
133,5798,1956,0.047915980097467774,1
134,5798,1668,0.047915980097467774,1
135,5798,1489,0.04794193854464484,1
136,5798,1648,0.048013950593214734,1
137,5798,2507,0.048196726222173795,1
138,5798,2335,0.048196726222173795,1
139,5798,3544,0.048196726222173795,1
140,5798,1191,0.04822698934386667,1
141,5798,1676,0.04822698934386667,1
142,5798,1205,0.04822698934386667,1
143,5798,1298,0.04822698934386667,1
144,5798,1907,0.04822698934386667,1
145,5798,3086,0.04842640079599914,1
146,5798,2595,0.04846058018235804,1
147,5798,2602,0.04848920623905878,1
148,5798,3121,0.048567238881416945,1
149,5798,1008,0.04873482364774708,1
150,5798,3197,0.04874623327794718,1
151,5798,1554,0.04876988200357383,1
152,5798,3809,0.048949257528949824,1
153,5798,1111,0.04901943316649394,1
154,5798,1787,0.04905326537300843,1
155,5798,3498,0.04910496019386309,1
156,5798,2601,0.04914927192099467,1
157,5798,1454,0.049166922416347826,1
158,5798,1237,0.04923272786523415,1
159,5798,1444,0.0492479941587787,1
160,5798,2222,0.049311128407118515,1
161,5798,3499,0.04931936027168315,1
162,5798,1145,0.04932127111072473,1
163,5798,2555,0.04935572302690557,1
164,5798,1184,0.04935572302690557,1
165,5798,2544,0.04935572302690557,1
166,5798,2145,0.04935572302690557,1
167,5798,3270,0.049364818288005735,1
168,5798,984,0.04938209141063786,1
169,5798,3595,0.04944142624966161,1
170,5798,2403,0.0494420913716396,1
171,5798,1909,0.04947488017218491,1
172,5798,1837,0.04952460757090097,1
173,5798,2907,0.04953708856055059,1
174,5798,2690,0.04953708856055059,1
175,5798,2627,0.04953708856055059,1
176,5798,2952,0.049543075267117424,1
177,5798,3546,0.04956854801361667,1
178,5798,3652,0.04958943405132374,1
179,5798,3525,0.04971882548828816,1
180,5798,2324,0.04972095995851991,1
181,5798,3130,0.049781250100288596,1
182,5798,2552,0.04981743428852903,1
183,5798,689,0.049850044427398044,1
184,5798,4423,0.049850044427398044,1
185,5798,4977,0.049850044427398044,1
186,5798,1951,0.04985170119635397,1
187,5798,3540,0.04985170119635397,1
188,5798,3759,0.04992214205853918,1
189,5798,1589,0.05000283899580308,1
190,5798,1592,0.0500184298193826,1
191,5798,5638,0.05007643313640086,1
192,5798,3352,0.05007643313640086,1
193,5798,602,0.05007643313640086,1
194,5798,2199,0.05025188437667759,1
195,5798,1343,0.05025273314899296,1
196,5798,1634,0.05025273314899296,1
197,5798,1688,0.05025273314899296,1
198,5798,1055,0.05025273314899296,1
199,5798,3457,0.05046932351512114,1
200,5798,1997,0.05052634589287591,1
201,5798,1993,0.05052634589287591,1
202,5798,3334,0.050588512928611475,1
203,5798,1599,0.050588512928611475,1
204,5798,3237,0.05059318332499591,1
205,5798,2969,0.05059318332499591,1
206,5798,2951,0.05064828552477643,1
207,5798,3215,0.05065611125055889,1
208,5798,3582,0.05070465486712502,1
209,5798,1675,0.0507221326051744,1
210,5798,2121,0.05075561587600395,1
211,5798,1030,0.05075561587600395,1
212,5798,2535,0.05076806024516374,1
213,5798,3494,0.050793575770396684,1
214,5798,807,0.050976361297246996,1
215,5798,2878,0.05097656211147004,1
216,5798,1673,0.05098393689979551,1
217,5798,1530,0.05101499955660907,1
218,5798,2866,0.05102514796423012,1
219,5798,3403,0.05104432931920072,1
220,5798,915,0.0510737853037737,1
221,5798,3753,0.05118992525299344,1
222,5798,2186,0.05124517312656895,1
223,5798,1875,0.0513163046282794,1
224,5798,2306,0.05136916051793906,1
225,5798,2213,0.05138249069171464,1
226,5798,1700,0.0514036736557832,1
227,5798,3455,0.051413082196836164,1
228,5798,1901,0.0514664943039686,1
229,5798,1566,0.05150520592793511,1
230,5798,1439,0.051519482205047144,1
231,5798,1895,0.05155743162063242,1
232,5798,2202,0.05159709352968839,1
233,5798,1014,0.05160940096989461,1
234,5798,3476,0.05160940096989461,1
235,5798,1460,0.05170741167449188,1
236,5798,2180,0.05171511886122127,1
237,5798,2821,0.051727362292382055,1
238,5798,3010,0.051727362292382055,1
239,5798,1511,0.05174304420959644,1
240,5798,2455,0.05176703613734407,1
241,5798,1526,0.05176703613734407,1
242,5798,1820,0.05178565127448069,1
243,5798,2624,0.05179957475899462,1
244,5798,1855,0.05180799330865537,1
245,5798,3708,0.05180799330865537,1
246,5798,3517,0.05180799330865537,1
247,5798,2297,0.05180799330865537,1
248,5798,3380,0.05180799330865537,1
249,5798,2443,0.05180799330865537,1
250,5798,1279,0.05182372740858223,1
251,5798,1881,0.051893141771062044,1
252,5798,1474,0.051893141771062044,1
253,5798,3636,0.051893141771062044,1
254,5798,2128,0.051893141771062044,1
255,5798,1339,0.05192562327571586,1
256,5798,2608,0.05197568249018914,1
257,5798,2576,0.051985670476416855,1
258,5798,3726,0.05201441165738857,1
259,5798,1095,0.052021373774219413,1
260,5798,1557,0.05202137636132843,1
261,5798,2467,0.05209212541456742,1
262,5798,1899,0.0521256519252143,1
263,5798,1386,0.05212692835363137,1
264,5798,2791,0.05212766908602983,1
265,5798,3639,0.05212968931355155,1
266,5798,3277,0.05213244235087798,1
267,5798,2639,0.05218637327152609,1
268,5798,2052,0.05219691987541448,1
269,5798,1903,0.05219691987541448,1
270,5798,2393,0.052225068853680674,1
271,5798,292,0.05230698883226555,1
272,5798,0,0.05230698883226555,1
273,5798,770,0.05230698883226555,1
274,5798,4141,0.05230698883226555,1
275,5798,5096,0.05230698883226555,1
276,5798,5494,0.05230698883226555,1
277,5798,3974,0.05230698883226555,1
278,5798,4601,0.05230698883226555,1
279,5798,5091,0.05230698883226555,1
280,5798,3025,0.05230996520871397,1
281,5798,1791,0.05235646906833898,1
282,5798,3697,0.05235646906833898,1
283,5798,2417,0.052360574009903425,1
284,5798,1630,0.052360574009903425,1
285,5798,3404,0.052360574009903425,1
286,5798,962,0.052360574009903425,1
287,5798,3774,0.052374534162504024,1
288,5798,1715,0.052374534162504024,1
289,5798,2541,0.052374534162504024,1
290,5798,1766,0.052374534162504024,1
291,5798,2494,0.052374534162504024,1
292,5798,1214,0.052374534162504024,1
293,5798,1318,0.052374534162504024,1
294,5798,2436,0.052375868047746535,1
295,5798,2059,0.05240100680380238,1
296,5798,2842,0.0524037368242129,1
297,5798,2785,0.052447443364103036,1
298,5798,3327,0.05246197065620277,1
299,5798,1432,0.052473464223293326,1
300,5798,1989,0.052473464223293326,1
301,5798,3860,0.052473464223293326,1
302,5798,3656,0.052473464223293326,1
303,5798,1350,0.052473464223293326,1
304,5798,3414,0.05248821103641641,1
305,5798,2464,0.05248821103641641,1
306,5798,2087,0.05251031337967878,1
307,5798,3867,0.05251536247429283,1
308,5798,3332,0.05251684205079961,1
309,5798,1849,0.05252122874390567,1
310,5798,1327,0.05252590561004304,1
311,5798,1396,0.052537948249627486,1
312,5798,1457,0.05255910108183793,1
313,5798,2816,0.05256546955440517,1
314,5798,2760,0.05256546955440517,1
315,5798,2851,0.05256546955440517,1
316,5798,2604,0.05256546955440517,1
317,5798,2940,0.05256546955440517,1
318,5798,2886,0.05256546955440517,1
319,5798,2733,0.05256546955440517,1
320,5798,2587,0.05256546955440517,1
321,5798,11,0.0525793022699837,1
322,5798,3880,0.0525793022699837,1
323,5798,5209,0.0525793022699837,1
324,5798,1745,0.05258628681088333,1
325,5798,3551,0.05258628681088333,1
326,5798,3694,0.05263059848482602,1
327,5798,1708,0.05263904339052973,1
328,5798,3239,0.052671940795888085,1
329,5798,1219,0.05267645997208334,1
330,5798,2079,0.05268720572777242,1
331,5798,1156,0.05273364175508113,1
332,5798,3482,0.05275120712268373,1
333,5798,2945,0.05278630995657715,1
334,5798,3193,0.05280679198956832,1
335,5798,3150,0.052809762520425824,1
336,5798,3370,0.05282340687098892,1
337,5798,3869,0.05282629514300837,1
338,5798,1090,0.05282629514300837,1
339,5798,2184,0.05288418690051572,1
340,5798,3542,0.05288637450623404,1
341,5798,965,0.05288637450623404,1
342,5798,3082,0.05288637450623404,1
343,5798,3243,0.052902711746571615,1
344,5798,2289,0.052967835010691196,1
345,5798,2310,0.052967835010691196,1
346,5798,3712,0.05297965206705592,1
347,5798,3011,0.052982594735320326,1
348,5798,2569,0.05298738644311683,1
349,5798,1866,0.05299510796492964,1
350,5798,2288,0.052997106768222904,1
351,5798,2091,0.0530128669487678,1
352,5798,3190,0.0530681210909454,1
353,5798,1151,0.05307629075473508,1
354,5798,2218,0.053084530305483116,1
355,5798,2935,0.053153941072787966,1
356,5798,2099,0.05316246173138649,1
357,5798,2425,0.05320569383096817,1
358,5798,2493,0.05321419056636814,1
359,5798,2344,0.05321419056636814,1
360,5798,1561,0.05321419056636814,1
361,5798,1379,0.0532411821649834,1
362,5798,1893,0.053275144986298185,1
363,5798,3473,0.05330012775996223,1
364,5798,1283,0.05331196900107339,1
365,5798,3836,0.053345660085431755,1
366,5798,2769,0.053379048878196195,1
367,5798,3179,0.053379048878196195,1
368,5798,3220,0.053379048878196195,1
369,5798,597,0.053379048878196195,1
370,5798,706,0.053379048878196195,1
371,5798,177,0.053379048878196195,1
372,5798,4261,0.053379048878196195,1
373,5798,5332,0.053379048878196195,1
374,5798,346,0.053379048878196195,1
375,5798,3895,0.053379048878196195,1
376,5798,5307,0.053379048878196195,1
377,5798,5068,0.053379048878196195,1
378,5798,4102,0.053379048878196195,1
379,5798,4199,0.053379048878196195,1
380,5798,5047,0.053379048878196195,1
381,5798,1678,0.05339032420817314,1
382,5798,3378,0.053397537000241135,1
383,5798,3772,0.05340988437375309,1
384,5798,1304,0.05340988437375309,1
385,5798,3695,0.05345344743371425,1
386,5798,995,0.05353508129685096,1
387,5798,2164,0.053547831380682386,1
388,5798,2257,0.053547831380682386,1
389,5798,2069,0.053547831380682386,1
390,5798,3536,0.053547831380682386,1
391,5798,1177,0.053547831380682386,1
392,5798,3484,0.053547831380682386,1
393,5798,3399,0.05354950048732802,1
394,5798,2163,0.05354983638119338,1
395,5798,3003,0.05355688062163026,1
396,5798,3690,0.05356506436700695,1
397,5798,1789,0.05356506436700695,1
398,5798,1767,0.05357495192352058,1
399,5798,986,0.053578108078179476,1
400,5798,2024,0.053601477021770934,1
401,5798,2129,0.053601477021770934,1
402,5798,2756,0.05360516975658804,1
403,5798,3004,0.05360516975658804,1
404,5798,3630,0.05360516975658804,1
405,5798,2712,0.05361025122488637,1
406,5798,993,0.053610748327301117,1
407,5798,988,0.053660537276186714,1
408,5798,1119,0.053697617115060915,1
409,5798,2517,0.05371428839723229,1
410,5798,1465,0.05371428839723229,1
411,5798,1365,0.05371428839723229,1
412,5798,2171,0.053717810007361394,1
413,5798,3033,0.053717810007361394,1
414,5798,1711,0.05372358628327507,1
415,5798,2899,0.05373896276823785,1
416,5798,2505,0.05373896276823785,1
417,5798,3405,0.05375292126368539,1
418,5798,3157,0.05375600778562303,1
419,5798,2669,0.05383023756284354,1
420,5798,994,0.05383023756284354,1
421,5798,1381,0.053840087708783076,1
422,5798,3251,0.05384568318928427,1
423,5798,3760,0.05385748059089101,1
424,5798,3459,0.053863988377159895,1
425,5798,3116,0.05386778518435416,1
426,5798,3682,0.053886243067572885,1
427,5798,3261,0.053886243067572885,1
428,5798,1974,0.05389207061651545,1
429,5798,3373,0.05389761329703165,1
430,5798,1180,0.053905715253644,1
431,5798,3092,0.05397175919122173,1
432,5798,2970,0.05397402158726597,1
433,5798,3686,0.05400237863316645,1
434,5798,2359,0.054031434914937414,1
435,5798,1920,0.054031434914937414,1
436,5798,3361,0.054031434914937414,1
437,5798,3344,0.05404777343366352,1
438,5798,1047,0.05405165483712025,1
439,5798,3730,0.05408171617527119,1
440,5798,3234,0.05411103269845967,1
441,5798,2308,0.05414586813957825,1
442,5798,3288,0.05414629066661831,1
443,5798,2421,0.05414917438515846,1
444,5798,1231,0.05414917438515846,1
445,5798,3093,0.054177477120395036,1
446,5798,1979,0.05422298412834054,1
447,5798,1613,0.05423735077548379,1
448,5798,2744,0.054271510495043786,1
449,5798,1969,0.05429289277949694,1
450,5798,1174,0.05429289277949694,1
451,5798,2347,0.054377470729724785,1
452,5798,1418,0.05438379503503224,1
453,5798,3741,0.05438379503503224,1
454,5798,1754,0.05440560301556779,1
455,5798,1355,0.05440560301556779,1
456,5798,2545,0.05441906134189721,1
457,5798,1435,0.05441906134189721,1
458,5798,3511,0.05442153258226929,1
459,5798,3500,0.05444205036222323,1
460,5798,987,0.05446754134213443,1
461,5798,2066,0.05446754134213443,1
462,5798,1550,0.05450010466224985,1
463,5798,3470,0.05454072895802747,1
464,5798,2922,0.05456341659031909,1
465,5798,2628,0.05456341659031909,1
466,5798,1152,0.05457499408757785,1
467,5798,2908,0.05461240795770499,1
468,5798,3302,0.05466702417717845,1
469,5798,2375,0.05468862971639109,1
470,5798,3557,0.05470931647319638,1
471,5798,3317,0.054723751707400424,1
472,5798,3757,0.05474010811384554,1
473,5798,2144,0.05474010811384554,1
474,5798,2392,0.054769900216714115,1
475,5798,1123,0.05478495282450336,1
476,5798,1568,0.05479288727754914,1
477,5798,2450,0.05481439396357183,1
478,5798,1148,0.05486649592987542,1
479,5798,1657,0.05487009587741752,1
480,5798,1575,0.054904817751810865,1
481,5798,1606,0.054904817751810865,1
482,5798,2307,0.05491650484400936,1
483,5798,1293,0.05491650484400936,1
484,5798,3386,0.05491650484400936,1
485,5798,4742,0.05494363980790737,1
486,5798,2775,0.05494514795028317,1
487,5798,2057,0.05494514795028317,1
488,5798,3306,0.0550352003167825,1
489,5798,2650,0.05506526339082704,1
490,5798,3208,0.05506526339082704,1
491,5798,3710,0.0550724676628503,1
492,5798,852,0.05507255507840387,1
493,5798,4684,0.05507255507840387,1
494,5798,4817,0.05507255507840387,1
495,5798,3041,0.05512144178380882,1
496,5798,2245,0.055125042472628734,1
497,5798,1504,0.0551252567001951,1
498,5798,3538,0.055183052182086835,1
499,5798,3522,0.055221624709597385,1
500,5798,3117,0.055274781282316346,1
501,5798,1282,0.05528166087978252,1
502,5798,2252,0.055290174635470694,1
503,5798,2185,0.055290174635470694,1
504,5798,2216,0.055290174635470694,1
505,5798,1776,0.05533825569994696,1
506,5798,5799,0.05537214666973369,5274
507,5798,5800,0.05537214666973369,18
508,5799,3662,0.05540164340481678,1
509,5800,3181,0.05592423265240328,1
510,5800,2653,0.05592423265240328,1
511,5799,2068,0.05542780597433547,1
512,5799,2298,0.05542780597433547,1
513,5800,781,0.0642641661265194,1
514,5800,3742,0.0642641661265194,1
515,5800,739,0.0642641661265194,1
516,5800,4568,0.0642641661265194,1
517,5800,5751,0.0642641661265194,1
518,5800,4611,0.0642641661265194,1
519,5800,5642,0.0642641661265194,1
520,5800,477,0.0642641661265194,1
521,5800,945,0.0642641661265194,1
522,5800,4323,0.0642641661265194,1
523,5800,5476,0.0642641661265194,1
524,5800,4025,0.0642641661265194,1
525,5800,4854,0.0642641661265194,1
526,5800,169,0.0642641661265194,1
527,5800,3716,0.0642641661265194,1
528,5800,1292,0.0642641661265194,1
529,5799,3429,0.055432313634554795,1
530,5799,3854,0.055432313634554795,1
531,5799,2743,0.05543872659453797,1
532,5799,3188,0.055451964150831985,1
533,5799,1811,0.0554589797843012,1
534,5799,1033,0.055478533654481445,1
535,5799,2043,0.05548741041532604,1
536,5799,3852,0.05548741041532604,1
537,5799,975,0.05548741041532604,1
538,5799,1867,0.05548741041532604,1
539,5799,2481,0.05548741041532604,1
540,5799,3383,0.05548741041532604,1
541,5799,2083,0.05548741041532604,1
542,5799,1636,0.05548741041532604,1
543,5799,1099,0.05548741041532604,1
544,5799,2435,0.05548741041532604,1
545,5799,1368,0.05548741041532604,1
546,5799,2518,0.05548741041532604,1
547,5799,939,0.05552530319661678,1
548,5799,1326,0.05552530319661678,1
549,5799,2631,0.0555314950189682,1
550,5799,2419,0.0555314950189682,1
551,5799,2263,0.0555314950189682,1
552,5799,3870,0.05554515309654867,1
553,5799,2423,0.055587912425898195,1
554,5799,1063,0.05558838369701335,1
555,5799,2295,0.05559292336134716,1
556,5799,2410,0.05559292336134716,1
557,5799,2759,0.0555943041554314,1
558,5799,1779,0.05563137773174566,1
559,5799,3646,0.05563905571329201,1
560,5799,3610,0.055642062508113765,1
561,5799,2806,0.05564655390452332,1
562,5799,3389,0.055654910980476556,1
563,5799,2242,0.05567976998145079,1
564,5799,1029,0.05571146306677892,1
565,5799,3026,0.05574083100970978,1
566,5799,3619,0.05576864673664608,1
567,5799,3718,0.05577151767848068,1
568,5799,948,0.055773350416405805,1
569,5799,3719,0.05580047535017362,1
570,5799,3858,0.055866276114708464,1
571,5799,1862,0.0558840355187909,1
572,5799,2546,0.0558840355187909,1
573,5799,2965,0.055893957952110655,1
574,5799,3264,0.05590422841030944,1
575,5799,2668,0.05590422841030944,1
576,5799,1892,0.055905701248462135,1
577,5799,2931,0.05591562269854226,1
578,5799,3797,0.05591613247205169,1
579,5799,1127,0.05595205904318854,1
580,5799,5801,0.0559873660558331,5203
581,5799,5802,0.0559873660558331,17
582,5801,1296,0.05598745698395224,1
583,5801,1693,0.05598745698395224,1
584,5802,3601,0.0611475958397275,1
585,5802,3367,0.0611475958397275,1
586,5802,1453,0.0611475958397275,1
587,5802,2849,0.0611475958397275,1
588,5802,1171,0.0611475958397275,1
589,5802,3428,0.0611475958397275,1
590,5802,3600,0.0611475958397275,1
591,5802,2869,0.0611475958397275,1
592,5802,3778,0.0611475958397275,1
593,5802,1134,0.0611475958397275,1
594,5802,2051,0.0611475958397275,1
595,5802,2730,0.0611475958397275,1
596,5802,1173,0.0611475958397275,1
597,5802,1845,0.0611475958397275,1
598,5802,2013,0.0611475958397275,1
599,5802,2381,0.0611475958397275,1
600,5802,2589,0.0611475958397275,1
601,5801,1071,0.055989931068604275,1
602,5801,3553,0.05599095650634762,1
603,5801,1206,0.05601210184333112,1
604,5801,1395,0.05601210184333112,1
605,5801,2982,0.056020415009872586,1
606,5801,2530,0.05603213362316502,1
607,5801,3044,0.056039296492045546,1
608,5801,3647,0.05605623002592985,1
609,5801,1322,0.05605623002592985,1
610,5801,3254,0.05605623002592985,1
611,5801,2943,0.05605623002592985,1
612,5801,3223,0.056087373472758155,1
613,5801,2643,0.05609069181235533,1
614,5801,2689,0.05609614301007529,1
615,5801,3058,0.05609614301007529,1
616,5801,2672,0.05609614301007529,1
617,5801,3297,0.05609614301007529,1
618,5801,2804,0.05609614301007529,1
619,5801,2735,0.05613834953952554,1
620,5801,3080,0.05617064113171986,1
621,5801,2074,0.05617780314086132,1
622,5801,2475,0.05617780314086132,1
623,5801,1429,0.05618224548697059,1
624,5801,3519,0.05618224548697059,1
625,5801,3658,0.05618224548697059,1
626,5801,1928,0.05618224548697059,1
627,5801,2286,0.05618224548697059,1
628,5801,2337,0.05618224548697059,1
629,5801,1197,0.05618224548697059,1
630,5801,3463,0.05618224548697059,1
631,5801,2313,0.05618224548697059,1
632,5801,1483,0.05618224548697059,1
633,5801,2542,0.05618224548697059,1
634,5801,2217,0.05618224548697059,1
635,5801,2406,0.05618224548697059,1
636,5801,3338,0.056184397353741186,1
637,5801,1734,0.056184932316663196,1
638,5801,3770,0.05619039645450759,1
639,5801,1167,0.0561967860923186,1
640,5801,2625,0.05620427312823103,1
641,5801,3091,0.05620427312823103,1
642,5801,2594,0.05621554789366173,1
643,5801,3425,0.05621554789366173,1
644,5801,1662,0.056226659858175966,1
645,5801,3110,0.05633843875170226,1
646,5801,4814,0.056344884703487565,1
647,5801,5532,0.056344884703487565,1
648,5801,4829,0.056344884703487565,1
649,5801,4897,0.056344884703487565,1
650,5801,3313,0.05636842845993203,1
651,5801,1623,0.056380254648827496,1
652,5801,2255,0.056381499428604105,1
653,5801,3401,0.05645176071615033,1
654,5801,2120,0.05645176071615033,1
655,5801,2630,0.056465305869930184,1
656,5801,131,0.05648272170605702,1
657,5801,246,0.05648272170605702,1
658,5801,3991,0.05648272170605702,1
659,5801,5372,0.05648272170605702,1
660,5801,841,0.05648272170605702,1
661,5801,68,0.05648272170605702,1
662,5801,3938,0.05648272170605702,1
663,5801,5251,0.05648272170605702,1
664,5801,4100,0.05648272170605702,1
665,5801,4674,0.05648272170605702,1
666,5801,4962,0.05648272170605702,1
667,5801,5619,0.05648272170605702,1
668,5801,2311,0.05650774172336242,1
669,5801,3006,0.05653076632971817,1
670,5801,3192,0.05653891515020877,1
671,5801,1107,0.05654173307737338,1
672,5801,1269,0.056609212219235656,1
673,5801,880,0.0566351068593514,1
674,5801,470,0.0566351068593514,1
675,5801,489,0.0566351068593514,1
676,5801,118,0.0566351068593514,1
677,5801,4763,0.0566351068593514,1
678,5801,5040,0.0566351068593514,1
679,5801,4332,0.0566351068593514,1
680,5801,5454,0.0566351068593514,1
681,5801,4316,0.0566351068593514,1
682,5801,3982,0.0566351068593514,1
683,5801,5449,0.0566351068593514,1
684,5801,4710,0.0566351068593514,1
685,5801,1532,0.0566517543676469,1
686,5801,3112,0.0566521287542751,1
687,5801,3811,0.056654857173280226,1
688,5801,952,0.0566689175719815,1
689,5801,1480,0.05674052029563709,1
690,5801,2439,0.05682325047607507,1
691,5801,3752,0.05687029743270974,1
692,5801,1070,0.05687666996991082,1
693,5801,1585,0.056903350187907424,1
694,5801,2485,0.056915526927919034,1
695,5801,1748,0.056915526927919034,1
696,5801,3624,0.05695536267128255,1
697,5801,2870,0.05697786840535374,1
698,5801,1739,0.05698635268593459,1
699,5801,3422,0.05698635268593459,1
700,5801,2644,0.05698717561206382,1
701,5801,1088,0.05699146979310461,1
702,5801,1954,0.05699146979310461,1
703,5801,1629,0.05699146979310461,1
704,5801,1788,0.05699146979310461,1
705,5801,1968,0.05699146979310461,1
706,5801,2384,0.05699146979310461,1
707,5801,1261,0.05702128327368082,1
708,5801,966,0.057029620958934164,1
709,5801,2740,0.057068719513919376,1
710,5801,2377,0.057088395042163086,1
711,5801,1510,0.057088395042163086,1
712,5801,2322,0.057088395042163086,1
713,5801,3588,0.057088395042163086,1
714,5801,1142,0.057088395042163086,1
715,5801,1646,0.05709561835206662,1
716,5801,2399,0.05709561835206662,1
717,5801,2156,0.057108164133908866,1
718,5801,2158,0.057108164133908866,1
719,5801,1390,0.05711836818014752,1
720,5801,2560,0.05715016149483859,1
721,5801,2030,0.05715434863220804,1
722,5801,3129,0.05718602875575239,1
723,5801,3804,0.05718958720790337,1
724,5801,2946,0.0571970384796973,1
725,5801,1508,0.05721739132871667,1
726,5801,2182,0.05721739132871667,1
727,5801,2122,0.05721739132871667,1
728,5801,2274,0.05722912389762713,1
729,5801,3666,0.05722912389762713,1
730,5801,2799,0.05726082903918358,1
731,5801,3088,0.05731379519704203,1
732,5801,2551,0.057323928405041275,1
733,5801,1844,0.05736240699350128,1
734,5801,3611,0.057376526642521845,1
735,5801,5803,0.05738653898085158,4919
736,5801,5804,0.05738653898085158,148
737,5803,2671,0.057392779323180855,1
