,parent,left_child,right_child,distance,size
3264,9062,9061.0,919.0,12.683871593492883,2188.0
3265,9063,348.0,9011.0,12.68511737793708,4.0
3266,9064,9062.0,286.0,12.687496141576508,2189.0
3267,9065,9064.0,8783.0,12.689665915519262,2191.0
3268,9066,9065.0,5328.0,12.689857209761463,2192.0
3269,9067,9066.0,7973.0,12.69250130228962,2195.0
3270,9068,9067.0,8778.0,12.697595003221968,2199.0
3271,9069,1106.0,1447.0,12.698042167493917,2.0
3272,9070,9068.0,3366.0,12.698757010013871,2200.0
3273,9071,7388.0,8364.0,12.699171401401962,6.0
3274,9072,8941.0,1873.0,12.699800814192335,11.0
3275,9073,9070.0,8019.0,12.704171370599937,2202.0
3276,9074,9036.0,3347.0,12.705232257268419,3.0
3277,9075,9073.0,7912.0,12.70872683941213,2207.0
3278,9076,9075.0,7139.0,12.708901330526798,2209.0
3279,9077,9076.0,8190.0,12.710925149675866,2212.0
3280,9078,8838.0,1774.0,12.717040830837336,3.0
3281,9079,9077.0,8001.0,12.717574019015586,2214.0
3282,9080,9079.0,8422.0,12.718286096250305,2216.0
3283,9081,9080.0,8213.0,12.719007879732366,2219.0
3284,9082,2387.0,8286.0,12.720056524322683,3.0
3285,9083,9081.0,59.0,12.724176416074341,2220.0
3286,9084,8772.0,8776.0,12.724670447022572,9.0
3287,9085,8034.0,1041.0,12.724970984428403,4.0
3288,9086,9083.0,2827.0,12.725186998010084,2221.0
3289,9087,8878.0,9028.0,12.725473385452862,11.0
3290,9088,9086.0,8658.0,12.725690809980717,2224.0
3291,9089,2386.0,1075.0,12.728511198023671,2.0
3292,9090,9088.0,9032.0,12.731778640479561,2242.0
3293,9091,8470.0,989.0,12.733254263436795,4.0
3294,9092,9090.0,3673.0,12.73868213968152,2243.0
3295,9093,9092.0,1876.0,12.73954921453894,2244.0
3296,9094,9093.0,8929.0,12.73992569688906,2253.0
3297,9095,9094.0,5246.0,12.740935884188445,2254.0
3298,9096,9010.0,2599.0,12.747425491829658,5.0
3299,9097,9095.0,846.0,12.74769256318165,2255.0
3300,9098,9097.0,6241.0,12.749994496508249,2257.0
3301,9099,7044.0,312.0,12.752894800622899,3.0
3302,9100,5734.0,4473.0,12.753389928304765,2.0
3303,9101,3904.0,9021.0,12.754239231923837,8.0
3304,9102,8182.0,4950.0,12.756240113902452,4.0
3305,9103,2262.0,2153.0,12.757071938668311,2.0
3306,9104,9034.0,8912.0,12.757242641065524,6.0
3307,9105,9098.0,3599.0,12.763290017102774,2258.0
3308,9106,9105.0,5766.0,12.763652484786192,2259.0
3309,9107,9106.0,3319.0,12.766374723094826,2260.0
3310,9108,3458.0,2564.0,12.769370193503974,2.0
3311,9109,1584.0,1706.0,12.7694878723214,2.0
3312,9110,9008.0,769.0,12.774595708144343,9.0
3313,9111,9107.0,9071.0,12.77851699216014,2266.0
3314,9112,9111.0,2108.0,12.778571269121985,2267.0
3315,9113,8529.0,8400.0,12.781624656196223,6.0
3316,9114,2455.0,1526.0,12.783435822904856,2.0
3317,9115,8535.0,880.0,12.784423425768177,10.0
3318,9116,9112.0,1037.0,12.787986338440714,2268.0
3319,9117,9116.0,1241.0,12.78834474875957,2269.0
3320,9118,8886.0,1137.0,12.790778877976987,20.0
3321,9119,8955.0,8041.0,12.796704143625643,14.0
3322,9120,7876.0,4380.0,12.799602753523631,4.0
3323,9121,2882.0,1874.0,12.800404983130479,2.0
3324,9122,9023.0,7834.0,12.800533138502269,70.0
3325,9123,9117.0,1140.0,12.80186028440413,2270.0
3326,9124,9122.0,9085.0,12.80371162958286,74.0
3327,9125,2083.0,1636.0,12.805534492269567,2.0
3328,9126,2426.0,2012.0,12.812625578829387,2.0
3329,9127,9124.0,8134.0,12.815169962862246,77.0
3330,9128,9123.0,1597.0,12.816132636361665,2271.0
3331,9129,8455.0,4889.0,12.81669500251376,4.0
3332,9130,9128.0,981.0,12.81734978025806,2272.0
3333,9131,9058.0,175.0,12.818869511103022,7.0
3334,9132,9130.0,9102.0,12.818919505889854,2276.0
3335,9133,1053.0,3122.0,12.82275804676964,2.0
3336,9134,9132.0,8757.0,12.826382659286962,2278.0
3337,9135,8960.0,9009.0,12.82806138997312,9.0
3338,9136,9131.0,749.0,12.83107550869663,8.0
3339,9137,9134.0,8719.0,12.831338931040069,2284.0
3340,9138,8607.0,9002.0,12.833798063227057,6.0
3341,9139,8332.0,9059.0,12.83441027446807,6.0
3342,9140,8505.0,2195.0,12.835772776322345,9.0
3343,9141,1315.0,3783.0,12.836534683305757,2.0
3344,9142,9137.0,3138.0,12.837998177323914,2285.0
3345,9143,926.0,8777.0,12.84054964426028,5.0
3346,9144,9142.0,2115.0,12.841319705209415,2286.0
3347,9145,6611.0,249.0,12.841873337075551,3.0
3348,9146,5500.0,4343.0,12.841882545604026,2.0
3349,9147,3822.0,9104.0,12.84312335577768,7.0
3350,9148,1862.0,2546.0,12.844331079393976,2.0
3351,9149,1402.0,3846.0,12.84678625310484,2.0
3352,9150,9144.0,8612.0,12.848310097589518,2288.0
3353,9151,8334.0,2957.0,12.849770842919051,6.0
3354,9152,9150.0,9045.0,12.850213262249532,2290.0
3355,9153,9152.0,64.0,12.851410698892039,2291.0
3356,9154,9153.0,3794.0,12.852081139257065,2292.0
3357,9155,3778.0,1134.0,12.853397206796503,2.0
3358,9156,9015.0,8498.0,12.85442824007157,4.0
3359,9157,8852.0,3744.0,12.854755401556403,5.0
3360,9158,9154.0,9133.0,12.85984569821249,2294.0
3361,9159,8925.0,7363.0,12.86059218861408,5.0
3362,9160,2603.0,3311.0,12.86388132756938,2.0
3363,9161,8033.0,526.0,12.86478545214589,3.0
3364,9162,6953.0,3609.0,12.866372795958451,3.0
3365,9163,9018.0,8764.0,12.868867123768663,11.0
3366,9164,7325.0,9091.0,12.87049535987682,8.0
3367,9165,9159.0,2897.0,12.874222018908217,6.0
3368,9166,9161.0,1121.0,12.877572781863215,4.0
3369,9167,9158.0,3488.0,12.878077784612247,2295.0
3370,9168,8181.0,9047.0,12.878385688188027,4.0
3371,9169,8628.0,6851.0,12.879698082790924,6.0
3372,9170,3232.0,2165.0,12.880631659022626,2.0
3373,9171,9167.0,3687.0,12.882641911744011,2296.0
3374,9172,9171.0,4061.0,12.884253474402856,2297.0
3375,9173,7380.0,1894.0,12.885108339535904,3.0
3376,9174,9172.0,9147.0,12.887512329312237,2304.0
3377,9175,2461.0,2395.0,12.887832598814684,2.0
3378,9176,9174.0,1210.0,12.888003243848411,2305.0
3379,9177,3927.0,60.0,12.893853454586383,2.0
3380,9178,9176.0,8942.0,12.893961006832793,2308.0
3381,9179,9178.0,8999.0,12.895032681100941,2313.0
3382,9180,9179.0,3841.0,12.896167625157263,2314.0
3383,9181,8758.0,2592.0,12.899299520420875,6.0
3384,9182,9051.0,8632.0,12.900367378480825,8.0
3385,9183,8648.0,8003.0,12.905167981776918,6.0
3386,9184,9031.0,8518.0,12.905852570373423,22.0
3387,9185,9180.0,3322.0,12.908005540609475,2315.0
3388,9186,9185.0,414.0,12.909617720312475,2316.0
3389,9187,9120.0,8217.0,12.910253456342213,10.0
3390,9188,9186.0,1086.0,12.923240422826078,2317.0
3391,9189,8540.0,9087.0,12.92630916283592,14.0
3392,9190,9188.0,7544.0,12.927914284081888,2319.0
3393,9191,2185.0,2216.0,12.928925866470905,2.0
3394,9192,7558.0,8817.0,12.93094421528772,6.0
3395,9193,9190.0,7693.0,12.934657585738254,2323.0
3396,9194,9193.0,7184.0,12.936099284989242,2325.0
3397,9195,9115.0,9020.0,12.939135200885234,12.0
3398,9196,8789.0,8088.0,12.939268505593127,14.0
3399,9197,9194.0,9118.0,12.939801063729611,2345.0
3400,9198,9197.0,181.0,12.942357969210269,2346.0
3401,9199,9198.0,8296.0,12.945732710785801,2357.0
3402,9200,8070.0,8489.0,12.94718154063169,4.0
3403,9201,9199.0,938.0,12.947623268717358,2358.0
3404,9202,8986.0,8666.0,12.949082729434462,12.0
3405,9203,7259.0,9143.0,12.949110246171061,7.0
3406,9204,4616.0,785.0,12.949429625786744,2.0
3407,9205,9201.0,1428.0,12.94986927801621,2359.0
3408,9206,1962.0,2874.0,12.9581895869288,2.0
3409,9207,6916.0,8187.0,12.958879834516468,4.0
3410,9208,7894.0,7471.0,12.965911724208963,4.0
3411,9209,9072.0,2583.0,12.967823319329955,12.0
3412,9210,9205.0,8222.0,12.972345903066573,2362.0
3413,9211,1528.0,1915.0,12.978650674511892,2.0
3414,9212,4508.0,5514.0,12.980912983517062,2.0
3415,9213,9127.0,882.0,12.983991507455265,78.0
3416,9214,7271.0,221.0,12.987536080028429,3.0
3417,9215,9210.0,9101.0,12.990534362259053,2370.0
3418,9216,9215.0,9019.0,12.990895556518925,2376.0
3419,9217,9216.0,9048.0,12.991310351100047,2382.0
3420,9218,7704.0,69.0,12.995891607563156,3.0
3421,9219,2843.0,2925.0,12.996230930963453,2.0
3422,9220,7866.0,2649.0,12.998195603859745,3.0
3423,9221,8703.0,8740.0,13.000415534500041,14.0
3424,9222,9119.0,2371.0,13.003473261780735,15.0
3425,9223,9217.0,4287.0,13.009601251279342,2383.0
3426,9224,7377.0,3857.0,13.013299182145813,4.0
3427,9225,9223.0,9135.0,13.01337917551807,2392.0
3428,9226,8821.0,373.0,13.014143932813587,6.0
3429,9227,1943.0,2126.0,13.015920056292572,2.0
3430,9228,9038.0,7975.0,13.019299669091453,12.0
3431,9229,9225.0,3507.0,13.01969252514154,2393.0
3432,9230,1496.0,3268.0,13.02081319332,2.0
3433,9231,9229.0,308.0,13.021873812785255,2394.0
3434,9232,9213.0,418.0,13.02782041076444,79.0
3435,9233,9231.0,646.0,13.02815230705824,2395.0
3436,9234,9233.0,9227.0,13.032105947613037,2397.0
3437,9235,1629.0,1788.0,13.032126929509705,2.0
3438,9236,7417.0,1255.0,13.03487721317704,3.0
3439,9237,9234.0,1065.0,13.036149643425023,2398.0
3440,9238,8895.0,183.0,13.039335043275193,3.0
3441,9239,9237.0,9165.0,13.04053016837894,2404.0
3442,9240,9164.0,772.0,13.041571583492333,9.0
3443,9241,9232.0,9224.0,13.041900450007697,83.0
3444,9242,8799.0,8197.0,13.04345785515581,6.0
3445,9243,9239.0,8869.0,13.045504350466027,2407.0
3446,9244,9241.0,9243.0,13.0471112887301,2490.0
3447,9245,9244.0,8054.0,13.048218086850126,2493.0
3448,9246,9126.0,3437.0,13.050598034707992,3.0
3449,9247,9245.0,8314.0,13.051193254233514,2495.0
3450,9248,9074.0,3343.0,13.052046153373121,4.0
3451,9249,9247.0,3756.0,13.0522442589309,2496.0
3452,9250,8926.0,3702.0,13.052446558345293,3.0
3453,9251,7523.0,2124.0,13.053941293366181,3.0
3454,9252,9249.0,712.0,13.055611973066297,2497.0
3455,9253,1723.0,3339.0,13.06099513827402,2.0
3456,9254,9252.0,8779.0,13.063129447332237,2504.0
3457,9255,8843.0,6101.0,13.06624245970777,6.0
3458,9256,9254.0,5014.0,13.066670088873327,2505.0
3459,9257,8791.0,2037.0,13.066770547806424,5.0
3460,9258,1786.0,1553.0,13.069727567874704,2.0
3461,9259,9256.0,8493.0,13.070192198645158,2509.0
3462,9260,7984.0,366.0,13.070581280912688,3.0
3463,9261,8406.0,2844.0,13.073676048021516,4.0
3464,9262,9259.0,4956.0,13.073842967693329,2510.0
3465,9263,9262.0,1201.0,13.080931801174824,2511.0
3466,9264,8342.0,1549.0,13.081454409711354,4.0
3467,9265,9082.0,971.0,13.088009948665402,4.0
3468,9266,3572.0,3481.0,13.094245920926694,2.0
3469,9267,9263.0,5210.0,13.096116501609497,2512.0
3470,9268,9267.0,9238.0,13.09721513211371,2515.0
3471,9269,9268.0,8859.0,13.098793814998192,2517.0
3472,9270,9269.0,3364.0,13.100622527164015,2518.0
3473,9271,9270.0,3073.0,13.105299171153513,2519.0
3474,9272,9271.0,534.0,13.113223805870659,2520.0
3475,9273,9110.0,8335.0,13.113375325895227,12.0
3476,9274,7804.0,9140.0,13.115842832497929,11.0
3477,9275,3272.0,3246.0,13.117246920769464,2.0
3478,9276,1132.0,3642.0,13.125482707613248,2.0
3479,9277,9272.0,7434.0,13.129423028095864,2523.0
3480,9278,8623.0,2680.0,13.130564802758057,11.0
3481,9279,9100.0,628.0,13.13147823042173,3.0
3482,9280,9277.0,7991.0,13.132475742945827,2528.0
3483,9281,3240.0,1946.0,13.133443055955553,2.0
3484,9282,9280.0,3705.0,13.134670908937773,2529.0
3485,9283,8989.0,2058.0,13.13477500220288,6.0
3486,9284,9282.0,7516.0,13.14264591498851,2532.0
3487,9285,9284.0,8723.0,13.143314437263049,2536.0
3488,9286,1754.0,1355.0,13.147438065191274,2.0
3489,9287,8957.0,7713.0,13.14854077185418,9.0
3490,9288,9285.0,6454.0,13.148605212624826,2538.0
3491,9289,8271.0,1793.0,13.149186970042152,5.0
3492,9290,9042.0,7069.0,13.150390989704874,9.0
3493,9291,9288.0,9240.0,13.153169310650803,2547.0
3494,9292,9291.0,8804.0,13.154334065748657,2549.0
3495,9293,9292.0,1436.0,13.158084287112205,2550.0
3496,9294,8792.0,2150.0,13.158570711621039,4.0
3497,9295,8324.0,2293.0,13.158992226439382,3.0
3498,9296,9293.0,9242.0,13.160800762002674,2556.0
3499,9297,1093.0,1388.0,13.163818939527978,2.0
3500,9298,7295.0,770.0,13.16453567584378,3.0
3501,9299,9149.0,9025.0,13.16504298419715,4.0
3502,9300,9296.0,4932.0,13.166348630713452,2557.0
3503,9301,9300.0,8171.0,13.166728503715559,2579.0
3504,9302,8721.0,252.0,13.167399359051627,3.0
3505,9303,9301.0,9099.0,13.1709982173045,2582.0
3506,9304,9163.0,3176.0,13.17252915987046,12.0
3507,9305,9303.0,7814.0,13.172965206365303,2584.0
3508,9306,9208.0,8985.0,13.173891408224401,8.0
3509,9307,9305.0,3170.0,13.174646896611836,2585.0
3510,9308,8443.0,8754.0,13.179651233934079,9.0
3511,9309,9207.0,8032.0,13.182462925319566,7.0
3512,9310,1369.0,935.0,13.186323910303887,2.0
3513,9311,9307.0,9203.0,13.186785097450649,2592.0
3514,9312,9258.0,1628.0,13.188737642375436,3.0
3515,9313,9311.0,8323.0,13.18919945392949,2594.0
3516,9314,9109.0,1476.0,13.190376623227348,3.0
3517,9315,1970.0,8854.0,13.191482925000388,5.0
3518,9316,3658.0,8076.0,13.19303662526044,3.0
3519,9317,2697.0,8992.0,13.195123683361242,3.0
3520,9318,757.0,1032.0,13.198781629699893,2.0
3521,9319,8786.0,1129.0,13.199893804831222,3.0
3522,9320,8837.0,3674.0,13.20449903007108,6.0
3523,9321,287.0,9139.0,13.205828285286428,7.0
3524,9322,9313.0,851.0,13.211456012126584,2595.0
3525,9323,9182.0,2790.0,13.211965307380877,9.0
3526,9324,9322.0,9310.0,13.212795143612764,2597.0
3527,9325,9324.0,3594.0,13.21963474421641,2598.0
3528,9326,9325.0,8315.0,13.219729122948,2601.0
3529,9327,9250.0,2026.0,13.22004106910231,4.0
3530,9328,9326.0,456.0,13.220753972622726,2602.0
3531,9329,9328.0,1808.0,13.225337382472691,2603.0
3532,9330,9251.0,8974.0,13.228495471444685,5.0
3533,9331,9329.0,8952.0,13.235131210482288,2606.0
3534,9332,5946.0,3617.0,13.23640816379633,4.0
3535,9333,9221.0,1459.0,13.241212141494051,15.0
3536,9334,9331.0,9273.0,13.242776517859976,2618.0
3537,9335,2995.0,2793.0,13.245560335050081,2.0
3538,9336,9334.0,2667.0,13.24615899023065,2619.0
3539,9337,9078.0,2497.0,13.247140333657068,4.0
3540,9338,9257.0,9333.0,13.247366931904455,20.0
3541,9339,9336.0,9039.0,13.247818782457662,2629.0
3542,9340,9339.0,9209.0,13.251348667229905,2641.0
3543,9341,2873.0,3089.0,13.25798652152375,2.0
3544,9342,1085.0,1311.0,13.260578862723207,2.0
3545,9343,9340.0,9181.0,13.264946939984886,2647.0
3546,9344,2143.0,9206.0,13.265623230013775,3.0
3547,9345,9343.0,4804.0,13.266352116522103,2648.0
3548,9346,9345.0,1984.0,13.26822833906627,2649.0
3549,9347,9346.0,9344.0,13.270324323389392,2652.0
3550,9348,9347.0,8260.0,13.272878051534105,2655.0
3551,9349,1972.0,2416.0,13.274274156916702,2.0
3552,9350,9348.0,7115.0,13.275475310033341,2657.0
3553,9351,8728.0,3506.0,13.27553675927827,3.0
3554,9352,9350.0,9214.0,13.277355809204632,2660.0
3555,9353,9352.0,9279.0,13.285047839242745,2663.0
3556,9354,9353.0,84.0,13.292344542543535,2664.0
3557,9355,9354.0,3035.0,13.293107723079391,2665.0
3558,9356,9355.0,7826.0,13.293712310732387,2667.0
3559,9357,7531.0,20.0,13.294922764319749,3.0
3560,9358,9356.0,9006.0,13.295357920686184,2670.0
3561,9359,9358.0,8537.0,13.297790280562287,2672.0
3562,9360,9359.0,6383.0,13.298305257983383,2674.0
3563,9361,8800.0,706.0,13.298405361702384,6.0
3564,9362,9360.0,9000.0,13.29851735971452,2676.0
3565,9363,9362.0,4865.0,13.299401910914769,2677.0
3566,9364,9363.0,3466.0,13.29983274180509,2678.0
3567,9365,8137.0,1162.0,13.3019276068327,3.0
3568,9366,9364.0,9274.0,13.30985183829087,2689.0
3569,9367,1442.0,1422.0,13.309959744521462,2.0
3570,9368,2219.0,6495.0,13.312607689360417,3.0
3571,9369,1799.0,2710.0,13.314739922404645,2.0
3572,9370,2687.0,3360.0,13.317267668900639,2.0
3573,9371,3142.0,2675.0,13.317430808545371,2.0
3574,9372,9366.0,1999.0,13.318105457131056,2690.0
3575,9373,9372.0,1124.0,13.318885881192823,2691.0
3576,9374,9373.0,7846.0,13.322231758571162,2693.0
3577,9375,9374.0,2981.0,13.328162968197882,2694.0
3578,9376,9375.0,1642.0,13.336730230166355,2695.0
3579,9377,9376.0,2224.0,13.341668182246996,2696.0
3580,9378,9377.0,9248.0,13.34219979828721,2700.0
3581,9379,1677.0,3535.0,13.342374963925153,2.0
3582,9380,3053.0,2906.0,13.344330023249464,2.0
3583,9381,9378.0,5149.0,13.346397160319272,2701.0
3584,9382,9381.0,7781.0,13.346593529734694,2704.0
3585,9383,8436.0,2260.0,13.346894227154811,6.0
3586,9384,9382.0,9323.0,13.348644923242496,2713.0
3587,9385,9384.0,1973.0,13.349608457542425,2714.0
3588,9386,9385.0,9162.0,13.358522902940614,2717.0
3589,9387,9386.0,1500.0,13.358797494851597,2718.0
3590,9388,7741.0,502.0,13.361081464492631,3.0
3591,9389,2955.0,9253.0,13.362899473394526,3.0
3592,9390,9289.0,2810.0,13.363616366872686,6.0
3593,9391,6332.0,877.0,13.367821412009977,3.0
3594,9392,2544.0,2145.0,13.371471011524664,2.0
3595,9393,9387.0,3442.0,13.371542602304915,2719.0
3596,9394,3047.0,8542.0,13.374595325675987,4.0
3597,9395,4295.0,7409.0,13.374955295114711,4.0
3598,9396,8158.0,8996.0,13.375499194331558,6.0
3599,9397,9393.0,1371.0,13.376303434773657,2720.0
3600,9398,3019.0,2837.0,13.380427457755014,2.0
3601,9399,9397.0,153.0,13.380583622123721,2721.0
3602,9400,9033.0,2231.0,13.380914256350216,7.0
3603,9401,9399.0,311.0,13.382645439915684,2722.0
3604,9402,9401.0,3714.0,13.38270644024049,2723.0
3605,9403,9402.0,3675.0,13.384292757698846,2724.0
3606,9404,6948.0,3862.0,13.385414437287482,3.0
3607,9405,9403.0,9389.0,13.389766385486123,2727.0
3608,9406,9405.0,8939.0,13.391880179594121,2730.0
3609,9407,3560.0,2076.0,13.393767444205947,2.0
3610,9408,9406.0,1352.0,13.397299011048831,2731.0
3611,9409,9408.0,5686.0,13.39842487564621,2732.0
3612,9410,1488.0,1935.0,13.399942501401977,2.0
3613,9411,9261.0,2992.0,13.401223078576,5.0
3614,9412,9409.0,500.0,13.402613620706477,2733.0
3615,9413,1823.0,1944.0,13.406854027229926,2.0
3616,9414,9412.0,830.0,13.407387571936104,2734.0
3617,9415,9414.0,5518.0,13.40958585874942,2735.0
3618,9416,9327.0,3749.0,13.411809961142543,5.0
3619,9417,9415.0,9052.0,13.415283068059093,2744.0
3620,9418,9417.0,4541.0,13.417077442856845,2745.0
3621,9419,7354.0,3505.0,13.417700789167348,3.0
3622,9420,8833.0,8978.0,13.418347407911163,6.0
3623,9421,9418.0,1155.0,13.419870095449358,2746.0
3624,9422,9306.0,8600.0,13.420875165677272,12.0
3625,9423,3496.0,9156.0,13.421398077701776,5.0
3626,9424,9421.0,893.0,13.42507048878038,2747.0
3627,9425,9424.0,8471.0,13.425726953360744,2750.0
3628,9426,998.0,1519.0,13.430243914899302,2.0
3629,9427,9425.0,1337.0,13.430614826150935,2751.0
3630,9428,7799.0,280.0,13.434769549460986,3.0
3631,9429,8348.0,933.0,13.435557228684466,5.0
3632,9430,9427.0,9084.0,13.440317957908485,2760.0
3633,9431,2629.0,2275.0,13.440433358998,2.0
3634,9432,2716.0,2651.0,13.444695852854558,2.0
3635,9433,9430.0,3545.0,13.445303821409865,2761.0
3636,9434,8375.0,1449.0,13.445848339730045,4.0
3637,9435,9433.0,9287.0,13.455791728726853,2770.0
3638,9436,8873.0,1683.0,13.456994050879025,5.0
3639,9437,9435.0,8972.0,13.463451778704455,2774.0
3640,9438,3359.0,3637.0,13.464901016425856,2.0
3641,9439,9437.0,9220.0,13.465018526314028,2777.0
3642,9440,9439.0,3521.0,13.465065020458667,2778.0
3643,9441,9200.0,2588.0,13.466242945302763,5.0
3644,9442,9440.0,3728.0,13.470967219672008,2779.0
3645,9443,2966.0,3224.0,13.472109565070285,2.0
3646,9444,3467.0,9173.0,13.47356549367912,4.0
3647,9445,9187.0,5559.0,13.475612145354983,11.0
3648,9446,9441.0,2914.0,13.476100147144145,6.0
3649,9447,9146.0,9183.0,13.47933353998983,8.0
3650,9448,1821.0,1622.0,13.490582777890294,2.0
3651,9449,9155.0,1453.0,13.491046354668482,3.0
3652,9450,9442.0,8601.0,13.496955356035812,2781.0
3653,9451,9283.0,9222.0,13.497321855259163,21.0
3654,9452,9450.0,9369.0,13.504149771463855,2783.0
3655,9453,9383.0,2264.0,13.504667856344284,7.0
3656,9454,9452.0,9299.0,13.50557196404281,2787.0
3657,9455,9312.0,9390.0,13.513641366140938,9.0
3658,9456,9438.0,3447.0,13.515159785099153,3.0
3659,9457,2434.0,3120.0,13.515397856558119,2.0
3660,9458,16.0,8761.0,13.52389512516216,3.0
3661,9459,7747.0,1945.0,13.525827659015029,3.0
3662,9460,9454.0,8046.0,13.52663657130167,2789.0
3663,9461,7638.0,8405.0,13.530297896857615,6.0
3664,9462,9460.0,3377.0,13.533417874996193,2790.0
3665,9463,9462.0,754.0,13.53638070294092,2791.0
3666,9464,9445.0,8769.0,13.53948668776943,13.0
3667,9465,9463.0,868.0,13.541648437497674,2792.0
3668,9466,9465.0,7553.0,13.545624083103855,2794.0
3669,9467,9466.0,8395.0,13.547446142993634,2797.0
3670,9468,9467.0,3782.0,13.548621815103454,2798.0
3671,9469,8971.0,7056.0,13.551124373728834,10.0
3672,9470,9468.0,3789.0,13.552005871464191,2799.0
3673,9471,9470.0,9043.0,13.554175453545811,2802.0
3674,9472,9471.0,1344.0,13.555371524813136,2803.0
3675,9473,1727.0,8822.0,13.561361360463621,3.0
3676,9474,8672.0,1036.0,13.56757755254507,5.0
3677,9475,2227.0,1990.0,13.570890013916282,2.0
3678,9476,9472.0,9367.0,13.571258617421314,2805.0
3679,9477,9476.0,1481.0,13.571601888449004,2806.0
3680,9478,9477.0,6847.0,13.573600120714515,2809.0
3681,9479,9226.0,849.0,13.577443983544264,7.0
3682,9480,3733.0,2207.0,13.577981141692161,2.0
3683,9481,9478.0,8084.0,13.581286566553628,2812.0
3684,9482,9304.0,1518.0,13.582735422738457,13.0
3685,9483,5198.0,4027.0,13.583229224143356,2.0
3686,9484,7171.0,9368.0,13.583525296740225,5.0
3687,9485,8897.0,3202.0,13.584715496567513,11.0
3688,9486,7019.0,6780.0,13.586349191696062,4.0
3689,9487,8908.0,8747.0,13.587466123858812,8.0
3690,9488,9474.0,7442.0,13.5883433220508,7.0
3691,9489,3803.0,1294.0,13.589510094744712,2.0
3692,9490,9481.0,9436.0,13.590088287018663,2817.0
3693,9491,9490.0,1234.0,13.599476060814228,2818.0
3694,9492,9491.0,2718.0,13.602010461881152,2819.0
3695,9493,9492.0,9063.0,13.603976647135898,2823.0
3696,9494,2243.0,7902.0,13.607411440823629,3.0
3697,9495,9493.0,589.0,13.609997221699484,2824.0
3698,9496,1186.0,1307.0,13.612267385810986,2.0
3699,9497,9461.0,8824.0,13.612594376518022,8.0
3700,9498,9495.0,9395.0,13.613427498905974,2828.0
3701,9499,9498.0,8882.0,13.614143501428469,2837.0
3702,9500,9499.0,9458.0,13.617291189749858,2840.0
3703,9501,2947.0,1275.0,13.618522617478769,2.0
3704,9502,9400.0,2142.0,13.619758104563626,8.0
3705,9503,9500.0,9046.0,13.621639073728707,2847.0
3706,9504,9503.0,193.0,13.62535583519913,2848.0
3707,9505,7254.0,2098.0,13.625698911248483,3.0
3708,9506,9504.0,3713.0,13.628381908600149,2849.0
3709,9507,9506.0,590.0,13.633323284905849,2850.0
3710,9508,9507.0,8288.0,13.63443727979959,2852.0
3711,9509,9508.0,8563.0,13.635447531126246,2854.0
3712,9510,9317.0,2664.0,13.636995682130987,4.0
3713,9511,9160.0,2654.0,13.642264455924371,3.0
3714,9512,3771.0,8894.0,13.646716578741596,3.0
3715,9513,9184.0,2420.0,13.648695142403325,23.0
3716,9514,9469.0,2533.0,13.649242121621487,11.0
3717,9515,6724.0,322.0,13.650164020480993,3.0
3718,9516,1185.0,1230.0,13.650850622263503,2.0
3719,9517,9319.0,9413.0,13.65179353617659,5.0
3720,9518,9005.0,1161.0,13.654068681015843,7.0
3721,9519,9509.0,1039.0,13.655448030245056,2855.0
3722,9520,9519.0,8526.0,13.660527080666238,2858.0
3723,9521,9520.0,9050.0,13.661747523904825,2860.0
3724,9522,9521.0,2825.0,13.663397494964162,2861.0
3725,9523,9522.0,2572.0,13.66394404466821,2862.0
3726,9524,3831.0,2819.0,13.667405543628943,2.0
3727,9525,2301.0,2204.0,13.671925337324293,2.0
3728,9526,9523.0,9357.0,13.676334154893148,2865.0
3729,9527,9526.0,2008.0,13.679782675091614,2866.0
3730,9528,9527.0,1317.0,13.684148014238112,2867.0
3731,9529,2625.0,3091.0,13.685750928637013,2.0
3732,9530,9528.0,7735.0,13.686084993399392,2870.0
3733,9531,2326.0,2549.0,13.686864298199087,2.0
3734,9532,8692.0,9432.0,13.691633892636979,22.0
3735,9533,9314.0,3838.0,13.691972633204538,4.0
3736,9534,9530.0,9338.0,13.694296454176854,2890.0
3737,9535,8167.0,7515.0,13.695993093888672,5.0
3738,9536,9534.0,1183.0,13.696155216465657,2891.0
3739,9537,8344.0,7702.0,13.697370129460596,6.0
3740,9538,3786.0,1052.0,13.700752943122513,2.0
3741,9539,9536.0,8608.0,13.702065144806292,2894.0
3742,9540,9539.0,9204.0,13.702632630310879,2896.0
3743,9541,9228.0,9030.0,13.703018177427682,14.0
3744,9542,3408.0,1060.0,13.703184713850149,2.0
3745,9543,9451.0,2338.0,13.703655886633815,22.0
3746,9544,6587.0,150.0,13.704384667791604,3.0
3747,9545,9535.0,9422.0,13.70459920000442,17.0
3748,9546,1398.0,2924.0,13.706789060653298,2.0
3749,9547,9540.0,2367.0,13.707020878820357,2897.0
3750,9548,9547.0,1061.0,13.707581562019742,2898.0
3751,9549,9548.0,239.0,13.709722456953159,2899.0
3752,9550,8724.0,1328.0,13.710370123706609,4.0
3753,9551,1262.0,1336.0,13.71500237626305,2.0
3754,9552,9549.0,9473.0,13.731341061932536,2902.0
3755,9553,1541.0,1884.0,13.733003139306334,2.0
3756,9554,9552.0,2521.0,13.733719129072885,2903.0
